OrderID,CustomerAge,Gender,ProductCategory,Quantity,Price,Discount,PaymentMethod,TotalAmount
2380,33,Male,Clothing,1,344,20,Credit Card,275.2
2381,59,Male,Electronics,2,18,5,Debit Card,34.199999999999996
2382,47,Female,Sports,5,80,0,Cash,400.0
2383,33,Female,Home,1,99,15,UPI,84.14999999999999
2384,29,Female,Home,3,33,0,UPI,99.0
2385,34,Male,Clothing,4,149,0,Debit Card,596.0
2386,33,Female,Electronics,5,325,5,Debit Card,1543.75
2387,29,Female,Clothing,2,349,0,UPI,698.0
2388,25,Female,Clothing,5,385,0,Debit Card,1925.0
2389,37,Male,Sports,2,87,5,Credit Card,165.29999999999998
2390,20,Female,Home,4,223,10,UPI,802.8000000000001
2391,33,Male,Books,3,25,20,Cash,60.0
2392,47,Female,Home,1,38,0,UPI,38.0
2393,62,Male,Home,5,425,15,Debit Card,1806.25
2394,40,Male,Sports,2,476,5,Credit Card,904.4
2395,45,Male,Books,4,384,0,Cash,1536.0
2396,57,Female,Electronics,1,300,10,UPI,270.0
2397,22,Female,Books,4,52,10,UPI,187.20000000000002
2398,37,Male,Electronics,3,361,15,Cash,920.55
2399,57,Female,Books,1,384,0,Credit Card,384.0
2400,61,Male,Clothing,1,62,15,Debit Card,52.699999999999996
2401,18,Male,Books,1,285,10,Debit Card,256.5
2402,47,Female,Sports,2,380,10,Debit Card,684.0
2403,38,Female,Electronics,1,241,20,Debit Card,192.8
2404,37,Female,Home,4,221,10,Cash,795.6
2405,23,Male,Sports,2,17,5,Credit Card,32.3
2406,39,Male,Electronics,1,131,20,Credit Card,104.80000000000001
2407,35,Female,Electronics,4,492,15,UPI,1672.8
2408,25,Male,Home,4,51,10,UPI,183.6
2409,56,Female,Clothing,5,342,5,Credit Card,1624.5
2410,49,Male,Sports,4,242,20,UPI,774.4000000000001
2411,50,Female,Home,3,79,5,Credit Card,225.14999999999998
2412,33,Female,Home,1,376,20,Cash,300.8
2413,29,Male,Clothing,1,25,20,Cash,20.0
2414,55,Female,Sports,1,78,20,Debit Card,62.400000000000006
2415,51,Female,Home,4,62,15,Credit Card,210.79999999999998
2416,31,Male,Clothing,4,182,20,Cash,582.4
2417,53,Female,Sports,1,444,20,Credit Card,355.20000000000005
2418,50,Male,Books,2,491,5,UPI,932.9
2419,40,Female,Electronics,2,271,20,Credit Card,433.6
2420,62,Male,Clothing,3,388,15,Debit Card,989.4
2421,19,Female,Electronics,5,298,5,Debit Card,1415.5
2422,58,Female,Books,3,472,20,Cash,1132.8
2423,38,Female,Home,1,24,5,UPI,22.799999999999997
2424,19,Female,Home,1,279,15,UPI,237.15
2425,44,Male,Sports,1,176,5,Credit Card,167.2
2426,26,Male,Clothing,5,72,15,UPI,306.0
2427,18,Male,Clothing,4,270,10,Debit Card,972.0
2428,28,Male,Sports,5,130,20,Cash,520.0
2429,20,Male,Electronics,3,355,15,Cash,905.25
2430,40,Male,Home,4,249,20,Cash,796.8000000000001
2431,43,Male,Home,4,474,15,UPI,1611.6
2432,21,Female,Clothing,3,116,0,UPI,348.0
2433,35,Female,Clothing,4,189,0,Debit Card,756.0
2434,23,Female,Sports,2,25,0,Credit Card,50.0
2435,52,Female,Books,3,364,15,Credit Card,928.1999999999999
2436,39,Male,Electronics,3,431,20,Cash,1034.4
2437,60,Male,Books,2,318,0,Cash,636.0
2438,32,Male,Books,5,224,20,UPI,896.0
2439,39,Female,Clothing,5,86,15,Cash,365.5
2440,54,Male,Clothing,5,234,20,Debit Card,936.0
2441,59,Female,Clothing,4,102,20,Debit Card,326.40000000000003
2442,29,Male,Books,2,190,0,Cash,380.0
2443,64,Male,Electronics,3,183,5,Cash,521.55
2444,59,Male,Clothing,3,363,10,Cash,980.1
2445,55,Male,Home,3,363,15,Cash,925.65
2446,35,Female,Electronics,4,228,15,Cash,775.1999999999999
2447,62,Female,Home,4,152,15,Debit Card,516.8
2448,52,Male,Electronics,5,324,10,Credit Card,1458.0
2449,47,Female,Clothing,4,443,5,Debit Card,1683.3999999999999
2450,41,Male,Sports,5,402,20,Debit Card,1608.0
2451,59,Male,Clothing,5,291,15,Cash,1236.75
2452,47,Male,Books,3,268,20,Credit Card,643.2
2453,31,Male,Books,4,365,0,Cash,1460.0
2454,23,Female,Electronics,5,56,0,Debit Card,280.0
2455,20,Male,Books,2,14,0,Credit Card,28.0
2456,33,Male,Clothing,2,71,15,UPI,120.7
2457,24,Female,Home,4,477,10,Cash,1717.2
2458,31,Male,Clothing,3,93,15,UPI,237.15
2459,26,Female,Electronics,3,142,0,UPI,426.0
2460,32,Male,Books,5,403,0,UPI,2015.0
2461,38,Male,Home,4,345,15,UPI,1173.0
2462,52,Male,Sports,2,72,10,Credit Card,129.6
2463,19,Male,Home,5,290,10,Cash,1305.0
2464,44,Male,Home,5,53,20,Credit Card,212.0
2465,19,Male,Clothing,1,162,5,Cash,153.9
2466,52,Female,Sports,4,423,0,Cash,1692.0
2467,35,Male,Electronics,5,279,10,Cash,1255.5
2468,31,Female,Electronics,2,351,0,Credit Card,702.0
2469,37,Female,Home,1,180,5,Debit Card,171.0
2470,35,Male,Home,2,165,0,UPI,330.0
2471,27,Female,Books,3,487,10,Debit Card,1314.9
2472,42,Male,Sports,1,284,20,Debit Card,227.20000000000002
2473,19,Female,Home,1,367,15,Debit Card,311.95
2474,42,Male,Books,5,435,15,UPI,1848.75
2475,50,Female,Sports,3,29,10,Debit Card,78.3
2476,53,Female,Electronics,5,492,10,UPI,2214.0
2477,48,Male,Books,4,223,5,UPI,847.4
2478,31,Female,Sports,2,88,0,UPI,176.0
2479,18,Male,Books,2,148,5,Cash,281.2
2480,63,Male,Home,5,447,15,Cash,1899.75
2481,33,Male,Clothing,2,107,0,Debit Card,214.0
2482,63,Male,Electronics,2,386,5,Cash,733.4
2483,20,Male,Home,4,161,15,UPI,547.4
2484,52,Female,Home,3,207,0,Cash,621.0
2485,58,Female,Sports,1,282,20,UPI,225.60000000000002
2486,23,Female,Books,5,165,20,Credit Card,660.0
2487,42,Male,Electronics,5,59,5,Cash,280.25
2488,30,Female,Home,4,488,10,Debit Card,1756.8
2489,51,Female,Sports,4,237,0,Credit Card,948.0
2490,25,Female,Electronics,1,448,5,Credit Card,425.59999999999997
2491,38,Female,Books,3,466,10,Cash,1258.2
2492,51,Female,Home,5,19,10,Cash,85.5
2493,21,Male,Home,4,158,0,Debit Card,632.0
2494,42,Male,Home,5,67,0,Credit Card,335.0
2495,32,Female,Electronics,2,171,10,UPI,307.8
2496,21,Male,Electronics,5,360,15,Cash,1530.0
2497,62,Male,Electronics,3,486,5,Credit Card,1385.1
2498,29,Female,Electronics,3,116,0,Credit Card,348.0
2499,49,Female,Sports,5,436,10,UPI,1962.0
2500,49,Male,Clothing,2,404,15,Credit Card,686.8
2501,45,Female,Sports,3,298,20,Cash,715.2
2502,30,Male,Home,4,195,10,UPI,702.0
2503,48,Male,Sports,5,55,15,Cash,233.75
2504,31,Female,Books,2,454,20,Debit Card,726.4000000000001
2505,37,Male,Electronics,4,455,15,Credit Card,1547.0
2506,35,Male,Books,5,138,0,Cash,690.0
2507,46,Male,Books,2,414,10,Cash,745.2
2508,23,Female,Home,4,327,20,Debit Card,1046.4
2509,49,Female,Electronics,3,457,15,Credit Card,1165.35
2510,46,Female,Books,5,96,20,Cash,384.0
2511,60,Female,Home,5,258,5,UPI,1225.5
2512,19,Male,Electronics,3,338,10,Cash,912.6
2513,40,Female,Clothing,1,449,0,Cash,449.0
2514,36,Female,Home,4,266,20,Cash,851.2
2515,48,Female,Sports,3,286,15,Cash,729.3
2516,22,Female,Electronics,5,287,20,Credit Card,1148.0
2517,36,Male,Books,4,447,15,Cash,1519.8
2518,51,Male,Books,4,13,20,Debit Card,41.6
2519,27,Male,Sports,1,74,0,Cash,74.0
2520,42,Female,Sports,5,444,0,UPI,2220.0
2521,19,Female,Books,2,211,10,UPI,379.8
2522,28,Male,Electronics,1,72,0,Cash,72.0
2523,48,Female,Home,1,152,20,Cash,121.60000000000001
2524,32,Female,Sports,2,253,20,Debit Card,404.8
2525,26,Male,Sports,2,301,0,Debit Card,602.0
2526,40,Male,Sports,1,294,5,Credit Card,279.3
2527,36,Female,Clothing,4,189,20,Credit Card,604.8000000000001
2528,26,Female,Electronics,3,183,10,UPI,494.1
2529,52,Female,Electronics,3,334,5,Cash,951.9
2530,38,Male,Electronics,1,422,0,Cash,422.0
2531,26,Male,Electronics,4,120,15,Debit Card,408.0
2532,45,Male,Electronics,2,184,20,Debit Card,294.40000000000003
2533,63,Male,Books,1,484,15,Credit Card,411.4
2534,24,Female,Sports,5,162,10,Credit Card,729.0
2535,33,Male,Books,4,473,5,UPI,1797.3999999999999
2536,33,Male,Clothing,5,409,15,Debit Card,1738.25
2537,50,Female,Home,5,365,10,Cash,1642.5
2538,21,Female,Sports,1,226,15,Debit Card,192.1
2539,21,Female,Clothing,4,306,15,Debit Card,1040.3999999999999
2540,56,Male,Books,5,458,10,Debit Card,2061.0
2541,57,Female,Home,4,462,20,Credit Card,1478.4
2542,34,Female,Clothing,3,498,15,Cash,1269.8999999999999
2543,54,Male,Home,5,413,10,Cash,1858.5
2544,56,Male,Clothing,5,462,15,Credit Card,1963.5
2545,46,Female,Books,4,429,20,Credit Card,1372.8000000000002
2546,53,Male,Home,3,486,10,Cash,1312.2
2547,55,Female,Clothing,5,249,15,UPI,1058.25
2548,56,Female,Books,1,235,0,Debit Card,235.0
2549,54,Male,Sports,4,195,20,Cash,624.0
2550,52,Female,Books,4,57,15,Credit Card,193.79999999999998
2551,24,Male,Books,5,475,5,Cash,2256.25
2552,44,Male,Sports,3,395,10,Debit Card,1066.5
2553,45,Male,Books,5,217,15,Cash,922.25
2554,39,Female,Sports,2,166,20,Credit Card,265.6
2555,31,Male,Sports,5,234,20,UPI,936.0
2556,24,Male,Sports,2,153,5,Credit Card,290.7
2557,54,Female,Clothing,1,428,5,UPI,406.59999999999997
2558,39,Female,Home,4,120,15,Debit Card,408.0
2559,22,Female,Clothing,4,327,0,Credit Card,1308.0
2560,19,Female,Sports,3,372,20,Cash,892.8000000000001
2561,44,Male,Home,5,371,0,Credit Card,1855.0
2562,38,Male,Home,1,474,0,Credit Card,474.0
2563,55,Male,Sports,2,141,15,Debit Card,239.7
2564,32,Female,Home,3,122,10,UPI,329.40000000000003
2565,38,Female,Home,1,333,10,UPI,299.7
2566,27,Male,Clothing,1,444,10,Cash,399.6
2567,40,Female,Home,2,98,5,Credit Card,186.2
2568,56,Female,Sports,2,170,20,Debit Card,272.0
2569,22,Male,Electronics,4,343,5,UPI,1303.3999999999999
2570,18,Male,Electronics,5,417,20,Cash,1668.0
2571,30,Female,Electronics,3,84,20,UPI,201.60000000000002
2572,38,Female,Sports,5,290,20,Cash,1160.0
2573,43,Female,Electronics,3,421,15,UPI,1073.55
2574,62,Male,Clothing,1,16,10,Cash,14.4
2575,38,Male,Sports,2,122,5,UPI,231.79999999999998
2576,35,Male,Sports,2,45,5,UPI,85.5
2577,54,Male,Sports,1,275,15,Credit Card,233.75
2578,62,Male,Home,1,122,20,Cash,97.60000000000001
2579,49,Female,Home,3,301,10,Cash,812.7
2580,53,Female,Home,1,232,0,Credit Card,232.0
2581,34,Female,Books,3,220,0,Credit Card,660.0
2582,52,Male,Clothing,5,27,15,UPI,114.75
2583,28,Male,Sports,2,250,10,UPI,450.0
2584,38,Male,Sports,2,143,0,UPI,286.0
2585,43,Female,Home,2,229,0,Credit Card,458.0
2586,21,Male,Sports,5,400,5,UPI,1900.0
2587,51,Male,Sports,5,111,10,Credit Card,499.5
2588,35,Female,Electronics,4,149,0,UPI,596.0
2589,57,Male,Sports,3,178,5,Credit Card,507.29999999999995
2590,52,Female,Books,3,200,10,Cash,540.0
2591,58,Male,Home,4,491,20,Debit Card,1571.2
2592,46,Male,Clothing,2,34,10,UPI,61.2
2593,46,Female,Clothing,3,474,15,UPI,1208.7
2594,55,Female,Electronics,3,446,5,Credit Card,1271.1
2595,59,Female,Clothing,2,42,20,Cash,67.2
2596,38,Female,Clothing,1,352,5,Cash,334.4
2597,59,Female,Home,1,338,5,UPI,321.09999999999997
2598,30,Female,Home,4,15,0,Credit Card,60.0
2599,58,Male,Books,5,455,10,Credit Card,2047.5
2600,34,Male,Electronics,3,203,5,Debit Card,578.55
2601,26,Female,Clothing,3,239,5,Cash,681.15
2602,58,Male,Books,4,146,15,Debit Card,496.4
2603,18,Female,Electronics,4,332,15,Cash,1128.8
2604,19,Male,Clothing,3,409,15,UPI,1042.95
2605,46,Female,Clothing,2,482,5,UPI,915.8
2606,50,Male,Home,2,225,20,Credit Card,360.0
2607,27,Male,Sports,5,358,10,Credit Card,1611.0
2608,57,Male,Electronics,3,373,5,Credit Card,1063.05
2609,38,Male,Clothing,3,192,0,Cash,576.0
2610,45,Male,Electronics,3,177,20,Credit Card,424.8
2611,28,Female,Books,3,291,20,UPI,698.4000000000001
2612,51,Female,Books,4,47,10,Debit Card,169.20000000000002
2613,25,Female,Sports,1,172,20,UPI,137.6
2614,39,Male,Clothing,3,480,10,UPI,1296.0
2615,25,Female,Home,1,461,20,UPI,368.8
2616,32,Male,Clothing,2,452,10,Debit Card,813.6
2617,34,Male,Electronics,5,499,15,UPI,2120.75
2618,40,Male,Books,2,151,15,Cash,256.7
2619,41,Female,Electronics,3,257,20,Cash,616.8000000000001
2620,62,Male,Sports,2,440,20,Debit Card,704.0
2621,36,Female,Books,4,112,10,Cash,403.2
2622,22,Female,Home,1,208,10,Credit Card,187.20000000000002
2623,49,Male,Books,3,209,5,Cash,595.65
2624,61,Male,Clothing,4,51,15,UPI,173.4
2625,18,Female,Clothing,1,444,5,Cash,421.79999999999995
2626,40,Female,Books,4,156,5,Credit Card,592.8
2627,54,Female,Sports,2,75,0,Credit Card,150.0
2628,25,Female,Clothing,3,440,10,Credit Card,1188.0
2629,30,Female,Clothing,2,202,0,UPI,404.0
2630,25,Female,Home,5,307,0,Credit Card,1535.0
2631,40,Male,Books,3,47,5,UPI,133.95
2632,60,Female,Clothing,2,150,0,Credit Card,300.0
2633,18,Female,Sports,3,115,10,UPI,310.5
2634,62,Female,Electronics,1,437,5,UPI,415.15
2635,41,Female,Books,3,161,10,UPI,434.7
2636,52,Male,Home,3,361,20,Cash,866.4000000000001
2637,41,Male,Clothing,1,423,0,Credit Card,423.0
2638,34,Female,Sports,2,335,5,UPI,636.5
2639,22,Female,Books,3,47,15,Credit Card,119.85
2640,37,Female,Sports,4,106,10,Cash,381.6
2641,38,Male,Sports,3,117,0,Debit Card,351.0
2642,57,Male,Home,2,128,10,Credit Card,230.4
2643,48,Male,Books,1,160,10,Credit Card,144.0
2644,63,Male,Clothing,2,83,20,Cash,132.8
2645,53,Male,Home,5,66,10,UPI,297.0
2646,28,Male,Clothing,3,375,20,Credit Card,900.0
2647,32,Female,Electronics,3,344,20,Debit Card,825.6
2648,36,Male,Sports,1,261,20,Cash,208.8
2649,24,Male,Electronics,3,416,0,UPI,1248.0
2650,45,Female,Sports,4,301,10,Credit Card,1083.6000000000001
2651,60,Male,Home,4,322,10,Credit Card,1159.2
2652,22,Female,Clothing,2,264,20,Cash,422.40000000000003
2653,22,Male,Clothing,1,263,10,UPI,236.70000000000002
2654,47,Female,Home,5,394,10,UPI,1773.0
2655,49,Female,Books,2,465,20,Cash,744.0
2656,25,Female,Electronics,1,268,15,Credit Card,227.79999999999998
2657,27,Female,Electronics,1,279,15,Credit Card,237.15
2658,55,Female,Clothing,2,474,20,UPI,758.4000000000001
2659,64,Male,Clothing,2,43,0,UPI,86.0
2660,49,Male,Clothing,3,335,10,Debit Card,904.5
2661,45,Female,Home,5,334,10,Debit Card,1503.0
2662,34,Female,Books,4,247,15,Debit Card,839.8
2663,48,Female,Electronics,3,188,20,UPI,451.20000000000005
2664,25,Male,Sports,1,498,0,UPI,498.0
2665,57,Female,Home,5,113,20,UPI,452.0
2666,42,Female,Electronics,5,38,15,Credit Card,161.5
2667,26,Female,Books,2,236,15,Cash,401.2
2668,19,Female,Home,5,475,10,UPI,2137.5
2669,32,Male,Electronics,5,241,5,Credit Card,1144.75
2670,20,Female,Home,1,313,0,UPI,313.0
2671,53,Female,Electronics,3,359,0,Cash,1077.0
2672,21,Male,Electronics,5,344,5,UPI,1634.0
2673,31,Female,Books,2,126,15,Credit Card,214.2
2674,58,Female,Sports,3,216,20,UPI,518.4
2675,58,Male,Books,2,409,0,UPI,818.0
2676,42,Male,Electronics,5,194,5,UPI,921.5
2677,27,Male,Home,3,490,10,Debit Card,1323.0
2678,38,Female,Books,5,147,10,UPI,661.5
2679,53,Female,Sports,1,412,15,Credit Card,350.2
2680,29,Male,Electronics,3,494,0,Credit Card,1482.0
2681,44,Male,Books,2,332,20,Credit Card,531.2
2682,57,Male,Books,1,173,0,UPI,173.0
2683,19,Female,Books,4,397,10,Cash,1429.2
2684,30,Female,Books,2,84,0,Credit Card,168.0
2685,49,Male,Home,5,242,10,Debit Card,1089.0
2686,48,Female,Sports,2,426,5,Cash,809.4
2687,33,Male,Sports,4,293,5,Credit Card,1113.3999999999999
2688,49,Female,Electronics,2,489,10,UPI,880.2
2689,49,Female,Clothing,1,386,20,Debit Card,308.8
2690,51,Female,Home,2,264,20,Credit Card,422.40000000000003
2691,28,Female,Electronics,3,473,0,Debit Card,1419.0
2692,27,Male,Electronics,4,18,10,Cash,64.8
2693,32,Female,Books,2,212,15,Credit Card,360.4
2694,34,Female,Clothing,4,399,20,UPI,1276.8000000000002
2695,57,Male,Clothing,1,388,20,Debit Card,310.40000000000003
2696,35,Female,Home,3,314,5,Credit Card,894.9
2697,26,Male,Clothing,5,100,20,Cash,400.0
2698,42,Male,Electronics,2,390,20,Cash,624.0
2699,57,Female,Clothing,1,341,20,Credit Card,272.8
2700,31,Female,Clothing,4,159,10,Cash,572.4
2701,42,Male,Sports,4,369,10,Debit Card,1328.4
2702,39,Male,Electronics,1,185,5,Debit Card,175.75
2703,47,Male,Clothing,2,494,0,Debit Card,988.0
2704,37,Female,Clothing,5,414,20,Debit Card,1656.0
2705,38,Male,Books,2,42,0,Cash,84.0
2706,61,Male,Clothing,3,474,10,Credit Card,1279.8
2707,49,Male,Clothing,2,193,20,Cash,308.8
2708,63,Female,Sports,3,166,0,Cash,498.0
2709,38,Male,Electronics,4,62,0,Credit Card,248.0
2710,52,Female,Home,3,305,15,Credit Card,777.75
2711,49,Female,Electronics,5,211,10,UPI,949.5
2712,47,Male,Books,1,283,5,Debit Card,268.84999999999997
2713,56,Female,Electronics,3,184,5,Credit Card,524.4
2714,29,Male,Clothing,2,253,15,Cash,430.09999999999997
2715,58,Female,Books,3,278,0,Debit Card,834.0
2716,64,Female,Electronics,4,420,15,Debit Card,1428.0
2717,35,Male,Books,3,455,15,Cash,1160.25
2718,38,Male,Home,5,83,10,Credit Card,373.5
2719,30,Male,Electronics,3,105,20,Debit Card,252.0
2720,38,Female,Clothing,5,370,0,Debit Card,1850.0
2721,25,Female,Books,2,182,5,Debit Card,345.8
2722,63,Male,Sports,4,396,5,Debit Card,1504.8
2723,57,Male,Books,1,415,15,Debit Card,352.75
2724,63,Female,Sports,2,164,15,Cash,278.8
2725,24,Female,Clothing,2,192,15,Credit Card,326.4
2726,40,Female,Home,1,332,0,Credit Card,332.0
2727,61,Male,Sports,3,298,15,Debit Card,759.9
2728,49,Female,Home,3,267,15,Debit Card,680.85
2729,28,Male,Books,3,84,20,Debit Card,201.60000000000002
2730,39,Female,Clothing,4,183,0,Cash,732.0
2731,39,Female,Sports,2,339,10,Cash,610.2
2732,60,Male,Books,5,240,10,UPI,1080.0
2733,42,Male,Electronics,1,256,20,Debit Card,204.8
2734,39,Male,Books,2,170,5,UPI,323.0
2735,45,Female,Home,3,195,10,UPI,526.5
2736,46,Female,Clothing,1,400,0,UPI,400.0
2737,30,Female,Clothing,5,152,5,Credit Card,722.0
2738,35,Male,Books,2,291,15,UPI,494.7
2739,19,Female,Electronics,2,404,0,Debit Card,808.0
2740,46,Male,Home,4,137,5,Cash,520.6
2741,38,Male,Books,2,175,10,Debit Card,315.0
2742,32,Male,Books,2,36,15,Cash,61.199999999999996
2743,44,Female,Clothing,5,255,15,Credit Card,1083.75
2744,48,Female,Home,5,496,0,Credit Card,2480.0
2745,32,Male,Electronics,1,144,15,Debit Card,122.39999999999999
2746,40,Female,Clothing,3,394,5,Credit Card,1122.8999999999999
2747,41,Male,Books,5,211,20,Cash,844.0
2748,61,Male,Clothing,1,30,10,Credit Card,27.0
2749,30,Female,Clothing,2,88,0,UPI,176.0
2750,39,Male,Sports,1,167,20,UPI,133.6
2751,60,Male,Clothing,1,103,20,Credit Card,82.4
2752,54,Female,Clothing,1,17,0,Debit Card,17.0
2753,50,Male,Home,1,481,5,UPI,456.95
2754,20,Male,Clothing,5,348,10,Cash,1566.0
2755,36,Male,Electronics,3,268,0,Debit Card,804.0
2756,40,Male,Books,1,64,20,Credit Card,51.2
2757,46,Male,Home,4,408,20,Debit Card,1305.6000000000001
2758,47,Male,Clothing,2,45,0,Debit Card,90.0
2759,56,Male,Electronics,2,15,20,Debit Card,24.0
2760,61,Female,Books,2,386,0,Debit Card,772.0
2761,64,Female,Home,2,51,0,Credit Card,102.0
2762,42,Male,Electronics,2,59,10,Credit Card,106.2
2763,54,Male,Clothing,1,121,0,UPI,121.0
2764,64,Female,Sports,3,155,20,UPI,372.0
2765,25,Female,Sports,4,239,15,Cash,812.6
2766,59,Female,Home,5,220,10,Cash,990.0
2767,33,Female,Electronics,4,315,20,UPI,1008.0
2768,25,Female,Books,5,39,20,UPI,156.0
2769,18,Male,Electronics,5,470,10,Debit Card,2115.0
2770,61,Female,Sports,4,304,10,UPI,1094.4
2771,22,Female,Home,1,125,20,Cash,100.0
2772,20,Female,Clothing,2,405,15,UPI,688.5
2773,18,Male,Electronics,1,235,5,Debit Card,223.25
2774,21,Male,Sports,2,68,20,Cash,108.80000000000001
2775,57,Male,Books,3,85,10,Credit Card,229.5
2776,52,Male,Home,5,437,0,UPI,2185.0
2777,49,Male,Clothing,4,225,0,Credit Card,900.0
2778,59,Male,Electronics,3,141,10,Cash,380.7
2779,51,Female,Books,2,429,10,UPI,772.2
2780,60,Male,Clothing,1,313,5,Credit Card,297.34999999999997
2781,42,Male,Sports,4,407,10,UPI,1465.2
2782,27,Female,Sports,5,90,0,Credit Card,450.0
2783,38,Male,Books,3,314,15,Credit Card,800.6999999999999
2784,63,Female,Sports,5,76,10,Cash,342.0
2785,56,Female,Home,2,239,5,UPI,454.09999999999997
2786,44,Male,Books,5,480,15,Credit Card,2040.0
2787,44,Female,Sports,1,342,5,UPI,324.9
2788,19,Female,Electronics,3,402,15,UPI,1025.1
2789,58,Female,Sports,3,286,10,Debit Card,772.2
2790,30,Female,Home,1,370,0,Cash,370.0
2791,26,Male,Clothing,5,81,15,UPI,344.25
2792,53,Female,Clothing,1,218,20,UPI,174.4
2793,39,Male,Sports,4,281,5,UPI,1067.8
2794,59,Female,Clothing,1,153,15,Cash,130.04999999999998
2795,43,Female,Sports,5,260,5,Cash,1235.0
2796,29,Female,Home,1,293,0,UPI,293.0
2797,34,Male,Clothing,2,188,5,Cash,357.2
2798,31,Male,Electronics,1,449,5,Debit Card,426.54999999999995
2799,31,Male,Sports,1,89,20,Cash,71.2
2800,51,Female,Clothing,5,66,5,Debit Card,313.5
2801,37,Female,Home,4,375,15,Debit Card,1275.0
2802,28,Female,Home,4,317,5,Debit Card,1204.6
2803,33,Female,Electronics,5,183,10,Credit Card,823.5
2804,48,Male,Home,5,471,5,Cash,2237.25
2805,23,Female,Home,5,247,10,UPI,1111.5
2806,36,Male,Clothing,2,175,5,Debit Card,332.5
2807,54,Female,Sports,3,93,5,UPI,265.05
2808,21,Male,Books,1,57,15,Debit Card,48.449999999999996
2809,64,Male,Home,5,136,10,UPI,612.0
2810,21,Female,Home,5,178,10,Credit Card,801.0
2811,37,Female,Books,5,363,20,Debit Card,1452.0
2812,27,Male,Home,4,383,5,Credit Card,1455.3999999999999
2813,41,Female,Clothing,5,452,5,Credit Card,2147.0
2814,52,Female,Clothing,1,358,15,Cash,304.3
2815,43,Male,Books,5,76,20,UPI,304.0
2816,54,Male,Home,1,339,20,Debit Card,271.2
2817,55,Male,Home,2,349,15,Credit Card,593.3
2818,38,Male,Sports,3,203,10,UPI,548.1
2819,57,Female,Home,4,164,0,Cash,656.0
2820,56,Male,Clothing,1,169,15,UPI,143.65
2821,38,Male,Electronics,2,193,10,UPI,347.40000000000003
2822,27,Male,Electronics,3,275,20,Cash,660.0
2823,55,Female,Electronics,3,177,15,Cash,451.34999999999997
2824,63,Male,Electronics,3,154,0,Cash,462.0
2825,21,Female,Home,1,195,5,Credit Card,185.25
2826,62,Male,Home,2,383,15,UPI,651.1
2827,37,Male,Sports,5,362,0,Cash,1810.0
2828,34,Female,Home,2,271,0,UPI,542.0
2829,24,Male,Electronics,2,432,15,UPI,734.4
2830,21,Male,Books,2,283,10,Credit Card,509.40000000000003
2831,46,Female,Books,1,466,15,UPI,396.09999999999997
2832,31,Male,Clothing,1,337,20,Credit Card,269.6
2833,20,Male,Clothing,1,354,0,Cash,354.0
2834,41,Male,Home,2,232,0,Cash,464.0
2835,54,Male,Books,1,51,5,UPI,48.449999999999996
2836,33,Female,Electronics,3,13,0,Credit Card,39.0
2837,21,Male,Electronics,1,285,5,Credit Card,270.75
2838,41,Female,Electronics,4,293,0,Debit Card,1172.0
2839,51,Male,Home,1,433,0,Debit Card,433.0
2840,47,Female,Home,1,202,15,Cash,171.7
2841,35,Male,Sports,1,113,15,Cash,96.05
2842,36,Female,Electronics,1,256,20,Debit Card,204.8
2843,48,Male,Electronics,4,309,10,Credit Card,1112.4
2844,36,Female,Home,5,32,20,UPI,128.0
2845,63,Female,Home,1,450,0,UPI,450.0
2846,36,Male,Sports,3,312,20,Credit Card,748.8000000000001
2847,39,Female,Sports,4,22,15,Cash,74.8
2848,41,Male,Clothing,5,153,0,UPI,765.0
2849,62,Male,Books,1,227,0,Credit Card,227.0
2850,29,Male,Electronics,5,192,20,UPI,768.0
2851,47,Male,Electronics,3,360,5,Credit Card,1026.0
2852,55,Male,Sports,4,251,10,Debit Card,903.6
2853,48,Female,Sports,4,202,20,Debit Card,646.4000000000001
2854,53,Male,Clothing,5,474,20,UPI,1896.0
2855,36,Male,Books,1,281,10,UPI,252.9
2856,62,Male,Clothing,2,384,0,UPI,768.0
2857,53,Male,Books,4,174,0,UPI,696.0
2858,47,Male,Electronics,2,189,5,Debit Card,359.09999999999997
2859,50,Male,Clothing,4,126,20,Debit Card,403.20000000000005
2860,35,Female,Sports,1,275,10,Credit Card,247.5
2861,45,Female,Clothing,1,387,20,UPI,309.6
2862,64,Male,Clothing,4,47,15,Debit Card,159.79999999999998
2863,28,Female,Electronics,5,53,20,Cash,212.0
2864,62,Male,Sports,1,360,20,Credit Card,288.0
2865,50,Male,Sports,1,83,15,Credit Card,70.55
2866,34,Male,Home,3,447,15,Credit Card,1139.85
2867,23,Male,Home,1,378,10,Cash,340.2
2868,21,Male,Home,3,235,0,Cash,705.0
2869,37,Female,Electronics,1,316,5,Cash,300.2
2870,64,Female,Clothing,1,317,15,Debit Card,269.45
2871,44,Female,Sports,5,463,0,Cash,2315.0
2872,32,Female,Sports,5,357,10,Credit Card,1606.5
2873,23,Male,Clothing,1,485,20,UPI,388.0
2874,64,Female,Sports,4,324,10,Credit Card,1166.4
2875,31,Male,Clothing,4,22,10,Credit Card,79.2
2876,28,Female,Electronics,1,434,15,Debit Card,368.9
2877,56,Female,Electronics,4,21,5,Credit Card,79.8
2878,26,Female,Electronics,1,59,15,Debit Card,50.15
2879,43,Female,Clothing,5,497,20,Debit Card,1988.0
